llave,oficina_segun_terminal,numero_caja,mes,jornada,region,zona,nombre,tx,tasa_servicio,t_ocup
2104432,443,1,201811,21,Antioquia,Medellin Occidental,0443 - Calasanz,2433,30.9204343182627,0.715325716014216
2104432,443,2,201811,21,Antioquia,Medellin Occidental,0443 - Calasanz,3185,30.9204343182627,0.93642104624138
2104442,444,1,201811,21,Central,Sabana,0444 - Cajica,2626,30.5842750278529,0.821637478082636
2104442,444,2,201811,21,Central,Sabana,0444 - Cajica,3657,30.5842750278529,1.14422248946999
2104452,445,1,201811,21,Occidente,Cali Oriente,0445 - Imbanaco,2936,30.7015261446085,0.915123686280926
2104452,445,2,201811,21,Occidente,Cali Oriente,0445 - Imbanaco,2681,30.7015261446085,0.835642575926145
2104452,445,3,201811,21,Occidente,Cali Oriente,0445 - Imbanaco,2377,30.7015261446085,0.740888624758093
2104462,446,1,201811,21,Oriente,Magdalena Medio,0446 - Ocana,1894,30.0519262981575,0.603102833876804
2104462,446,2,201811,21,Oriente,Magdalena Medio,0446 - Ocana,233,30.0519262981575,0.234946871310508
2104462,446,3,201811,21,Oriente,Magdalena Medio,0446 - Ocana,2309,30.0519262981575,0.735250498110633
2104462,446,4,201811,21,Oriente,Magdalena Medio,0446 - Ocana,2274,30.0519262981575,0.625363853328242
2104462,446,5,201811,21,Oriente,Magdalena Medio,0446 - Ocana,2245,30.0519262981575,0.617388676658708
2104472,447,1,201811,21,Bogota Sur,Sur Oriente,0447 - Lucero,2253,30.5791500074041,0.705049309978202
2104472,447,2,201811,21,Bogota Sur,Sur Oriente,0447 - Lucero,2329,30.5791500074041,0.728832597842535
2104472,447,3,201811,21,Bogota Sur,Sur Oriente,0447 - Lucero,2171,30.5791500074041,0.679388394124579
2104482,448,1,201811,21,Bogota Sur,Teusaquillo,0448 - Palermo,1994,30.7556383604628,0.620417612188086
2104482,448,2,201811,21,Bogota Sur,Teusaquillo,0448 - Palermo,1903,30.7556383604628,0.592103669003976
2104482,448,3,201811,21,Bogota Sur,Teusaquillo,0448 - Palermo,1202,30.7556383604628,0.417992136030194
2104492,449,1,201811,21,Bogota Norte,Chapinero,0449 - Carrera 7 Calle 67,2084,30.5944540727903,0.651836561116928
2104492,449,2,201811,21,Bogota Norte,Chapinero,0449 - Carrera 7 Calle 67,1942,30.5944540727903,0.607421593900707
2104492,449,3,201811,21,Bogota Norte,Chapinero,0449 - Carrera 7 Calle 67,1744,30.5944540727903,0.545490864965414
2104502,450,1,201811,21,Bogota Sur,Sur Oriente,0450 - Candelaria La Nueva,2688,30.6562308164518,0.839062316312983
2104502,450,2,201811,21,Bogota Sur,Sur Oriente,0450 - Candelaria La Nueva,2791,30.6562308164518,0.871213885725274
2104502,450,3,201811,21,Bogota Sur,Sur Oriente,0450 - Candelaria La Nueva,2666,30.6562308164518,0.878428045852304
2104522,452,1,201811,21,Antioquia,Medellin El Poblado,0452 - Centro Comercial El Tesoro,834,30.4425517121502,0.498106614288325
2104522,452,2,201811,21,Antioquia,Medellin El Poblado,0452 - Centro Comercial El Tesoro,2351,30.4425517121502,0.585056280071868
2104522,452,3,201811,21,Antioquia,Medellin El Poblado,0452 - Centro Comercial El Tesoro,2568,30.4425517121502,0.639057646628906
2104532,453,1,201811,21,Costa,Barranquilla Sur,0453 - Malambo,1887,31.0104388581168,0.58230121639237
2104532,453,2,201811,21,Costa,Barranquilla Sur,0453 - Malambo,2807,31.0104388581168,0.866200060632423
2104542,454,1,201811,21,Occidente,Cali Aeropuerto,0454 - Unicentro Palmira,3131,30.2916874895885,0.989107077588078
2104542,454,2,201811,21,Occidente,Cali Aeropuerto,0454 - Unicentro Palmira,2872,30.2916874895885,0.907286977589576
2104552,455,1,201811,21,Occidente,Cali Sur,0455 - Panamericano Cali,3452,30.9770540340489,1.06638587344869
2104552,455,2,201811,21,Occidente,Cali Sur,0455 - Panamericano Cali,3303,30.9770540340489,1.02035705098523
2104562,456,1,201811,21,Occidente,Cali Oriente,0456 - Villa Colombia - CALI,3330,30.5587386186986,1.04277958281417
2104562,456,2,201811,21,Occidente,Cali Oriente,0456 - Villa Colombia - CALI,2732,30.5587386186986,0.855517663738236
2104562,456,3,201811,21,Occidente,Cali Oriente,0456 - Villa Colombia - CALI,2944,30.5587386186986,0.921904832373853
2104572,457,1,201811,21,Costa,Barranquilla Sur,0457 - Galapa,1734,30.8023220287198,0.538702939990538
2104572,457,2,201811,21,Costa,Barranquilla Sur,0457 - Galapa,1539,30.8023220287198,0.504684501738541
2104582,458,1,201811,21,Occidente,Cali Aeropuerto,0458 - Palmira,2805,30.6971914792336,0.874415670284246
2104582,458,2,201811,21,Occidente,Cali Aeropuerto,0458 - Palmira,2019,30.6971914792336,0.62939224181957
2104582,458,3,201811,21,Occidente,Cali Aeropuerto,0458 - Palmira,903,30.6971914792336,0.445702604131515
2104582,458,4,201811,21,Occidente,Cali Aeropuerto,0458 - Palmira,2883,30.6971914792336,0.898730972345626
2104582,458,5,201811,21,Occidente,Cali Aeropuerto,0458 - Palmira,2212,30.6971914792336,0.689557027689395
2104582,458,6,201811,21,Occidente,Cali Aeropuerto,0458 - Palmira,1594,30.6971914792336,0.496905019049229
2104582,458,7,201811,21,Occidente,Cali Aeropuerto,0458 - Palmira,2544,30.6971914792336,0.837111424814009
2104582,458,8,201811,21,Occidente,Cali Aeropuerto,0458 - Palmira,1846,30.6971914792336,0.575462148785996
2104592,459,1,201811,21,Occidente,Cali Sur,0459 - Pasoancho,2898,30.2895582698136,0.790715170217895
2104592,459,2,201811,21,Occidente,Cali Sur,0459 - Pasoancho,3008,30.2895582698136,0.820728513462881
2104592,459,3,201811,21,Occidente,Cali Sur,0459 - Pasoancho,2559,30.2895582698136,0.698219503308349
2104592,459,4,201811,21,Occidente,Cali Sur,0459 - Pasoancho,2424,30.2895582698136,0.765814147640477
2104601,460,1,201811,21,Bogota Norte,Occidental,0460 - Avenida Carrera 30,2261,30.3631713554987,0.712585763293311
2104601,460,2,201811,21,Bogota Norte,Occidental,0460 - Avenida Carrera 30,2040,30.3631713554987,0.64293452327216
2104612,461,1,201811,21,Occidente,Narino - Cauca,0461 - La Union,1831,30.1289308176101,0.55247412018104
2104612,461,2,201811,21,Occidente,Narino - Cauca,0461 - La Union,1667,30.1289308176101,0.502989818864989
2104622,462,1,201811,21,Oriente,Norte de Santander y Arauca,0462 - Pamplona,69,30.4798633585041,0.0216630591014604
2104622,462,2,201811,21,Oriente,Norte de Santander y Arauca,0462 - Pamplona,1832,30.4798633585041,0.575169917012688
2104622,462,3,201811,21,Oriente,Norte de Santander y Arauca,0462 - Pamplona,1934,30.4798633585041,0.549365610588174
2104622,462,4,201811,21,Oriente,Norte de Santander y Arauca,0462 - Pamplona,1727,30.4798633585041,0.468267429707655
2104632,463,1,201811,21,Antioquia,Municipios Antioquia,0463 - Marinilla,2217,30.6491194116509,0.547991422522566
2104632,463,2,201811,21,Antioquia,Municipios Antioquia,0463 - Marinilla,2950,30.6491194116509,0.729172167993491
2104643,464,1,201811,21,Direccion Banca Premium,Premium Antioquia,0464 - Premium Torre Oviedo,420,29.7619047619048,0.128290909090909
2104652,465,1,201811,21,Antioquia,Risaralda,0465 - Parque Olaya,2139,30.5378302642114,0.795957603127568
2104652,465,2,201811,21,Antioquia,Risaralda,0465 - Parque Olaya,2617,30.5378302642114,0.820066847719237
2104652,465,3,201811,21,Antioquia,Risaralda,0465 - Parque Olaya,240,30.5378302642114,0.35723202384407
2104662,466,1,201811,21,Occidente,Narino - Cauca,0466 - Pasto,1805,30.0586339699756,0.496275226172992
2104662,466,2,201811,21,Occidente,Narino - Cauca,0466 - Pasto,3175,30.0586339699756,0.87294949756191
2104662,466,3,201811,21,Occidente,Narino - Cauca,0466 - Pasto,2127,30.0586339699756,0.58480742718557
2104662,466,4,201811,21,Occidente,Narino - Cauca,0466 - Pasto,3081,30.0586339699756,0.847104693539605
2104662,466,5,201811,21,Occidente,Narino - Cauca,0466 - Pasto,2535,30.0586339699756,0.696984874431321
2104672,467,1,201811,21,Costa,Barranquilla Norte,0467 - Parque Washington,2138,30.3149042205264,0.67489344497706
2104672,467,2,201811,21,Costa,Barranquilla Norte,0467 - Parque Washington,2331,30.3149042205264,0.735816941179386
2104672,467,3,201811,21,Costa,Barranquilla Norte,0467 - Parque Washington,1952,30.3149042205264,0.616179609258756
2104682,468,1,201811,21,Antioquia,Risaralda,0468 - Pereira,2346,30.529845926746,0.735338161201884
2104682,468,2,201811,21,Antioquia,Risaralda,0468 - Pereira,2459,30.529845926746,0.770757262743151
2104682,468,3,201811,21,Antioquia,Risaralda,0468 - Pereira,1827,30.529845926746,0.640032936908906
2104682,468,4,201811,21,Antioquia,Risaralda,0468 - Pereira,1533,30.529845926746,0.480508696130643
2104682,468,5,201811,21,Antioquia,Risaralda,0468 - Pereira,2674,30.529845926746,0.8381475886845
2104692,469,1,201811,21,Oriente,Casanare y Bucaramanga,0469 - Piedecuesta,174,30.6581483393564,0.0543109046216417
2104692,469,2,201811,21,Oriente,Casanare y Bucaramanga,0469 - Piedecuesta,2446,30.6581483393564,0.659363892734111
2104692,469,3,201811,21,Oriente,Casanare y Bucaramanga,0469 - Piedecuesta,2806,30.6581483393564,0.924499223818074
2104692,469,4,201811,21,Oriente,Casanare y Bucaramanga,0469 - Piedecuesta,3226,30.6581483393564,0.869627112821031
2104692,469,5,201811,21,Oriente,Casanare y Bucaramanga,0469 - Piedecuesta,2970,30.6581483393564,0.80061764571558
2104702,470,1,201811,21,Occidente,Cali Sur,0470 - Jamundi,3819,30.7272194979141,1.02716692192787
2104702,470,2,201811,21,Occidente,Cali Sur,0470 - Jamundi,3446,30.7272194979141,1.0195283933647
2104702,470,3,201811,21,Occidente,Cali Sur,0470 - Jamundi,3119,30.7272194979141,0.838893330582095
2104702,470,4,201811,21,Occidente,Cali Sur,0470 - Jamundi,3279,30.7272194979141,0.881927294318272
2104712,471,1,201811,21,Costa,Magdalena - Guajira,0471 - Pivijay,2386,29.792249047014,0.766391817184944
2104712,471,2,201811,21,Costa,Magdalena - Guajira,0471 - Pivijay,2253,29.792249047014,0.723671736847309
2104712,471,3,201811,21,Costa,Magdalena - Guajira,0471 - Pivijay,83,29.792249047014,0.25326904771598
2104734,473,1,201811,21,Oriente,No hay informacion,0473 - Oficina de Recaudos y Pagos Paseo del Comercio,2148,30.6156163113994,0.671390172726704
2104734,473,2,201811,21,Oriente,No hay informacion,0473 - Oficina de Recaudos y Pagos Paseo del Comercio,2359,30.6156163113994,0.737341442021553
2104734,473,3,201811,21,Oriente,No hay informacion,0473 - Oficina de Recaudos y Pagos Paseo del Comercio,1840,30.6156163113994,0.575120073471665
2104734,473,4,201811,21,Oriente,No hay informacion,0473 - Oficina de Recaudos y Pagos Paseo del Comercio,2285,30.6156163113994,0.714211612979758
2104742,474,1,201811,21,Central,Tolima,0474 - Piedrapintada,2404,30.8606459330144,0.745440803116339
2104742,474,2,201811,21,Central,Tolima,0474 - Piedrapintada,2612,30.8606459330144,0.809938177096455
2104752,475,1,201811,21,Occidente,Cali Oriente,0475 - Comfandi El Prado Cali,2638,30.6739949748744,0.822977872932229
2104752,475,2,201811,21,Occidente,Cali Oriente,0475 - Comfandi El Prado Cali,2990,30.6739949748744,0.932791448092253
2104752,475,3,201811,21,Occidente,Cali Oriente,0475 - Comfandi El Prado Cali,2332,30.6739949748744,0.727514935435162
2104762,476,1,201811,21,Antioquia,Medellin Occidental,0476 - Belen,3305,31.0034298780488,0.969100988620859
2104762,476,2,201811,21,Antioquia,Medellin Occidental,0476 - Belen,1974,31.0034298780488,0.643135098852774
2104762,476,3,201811,21,Antioquia,Medellin Occidental,0476 - Belen,2593,31.0034298780488,0.760326433734913
2104772,477,1,201811,21,Occidente,Cali Oriente,0477 - Junin,3657,30.7234829797731,1.13903802293653
2104772,477,2,201811,21,Occidente,Cali Oriente,0477 - Junin,2085,30.7234829797731,0.771174994507632
2104772,477,3,201811,21,Occidente,Cali Oriente,0477 - Junin,2366,30.7234829797731,0.875107931417294
2104782,478,1,201811,21,Antioquia,Municipios Antioquia y Choco,0478 - Carepa,2233,30.9269248501614,0.546988320003578
2104782,478,2,201811,21,Antioquia,Municipios Antioquia y Choco,0478 - Carepa,2105,30.9269248501614,0.515633861893207
2104792,479,1,201811,21,Occidente,Valle del Cauca,0479 - Villa Cespedes Tulua,3501,30.8295151245552,1.08669864605861
2104792,479,2,201811,21,Occidente,Valle del Cauca,0479 - Villa Cespedes Tulua,3725,30.8295151245552,1.15622749402123
2104792,479,3,201811,21,Occidente,Valle del Cauca,0479 - Villa Cespedes Tulua,1766,30.8295151245552,1.04150489488291
2104802,480,1,201811,21,Occidente,Cali Sur,0480 - Canaveralejo,2510,30.882178427633,0.777766983383816
2104802,480,2,201811,21,Occidente,Cali Sur,0480 - Canaveralejo,2209,30.882178427633,0.722524525444935
2104814,481,1,201811,21,Bogota Sur,No hay informacion,0481 - Oficina de Recaudos y Pagos Centro Comercial Gran Estacion II,1984,30.6899428394871,0.618627608148769
2104814,481,2,201811,21,Bogota Sur,No hay informacion,0481 - Oficina de Recaudos y Pagos Centro Comercial Gran Estacion II,2463,30.6899428394871,0.767983769591945
2104814,481,3,201811,21,Bogota Sur,No hay informacion,0481 - Oficina de Recaudos y Pagos Centro Comercial Gran Estacion II,2026,30.6899428394871,0.631723555498693
2104842,484,1,201811,21,Occidente,Cali Centro,0484 - Plaza de Caicedo,3275,30.6619237891044,1.0221052382172
2104842,484,2,201811,21,Occidente,Cali Centro,0484 - Plaza de Caicedo,2392,30.6619237891044,0.746526940401695
2104842,484,3,201811,21,Occidente,Cali Centro,0484 - Plaza de Caicedo,1819,30.6619237891044,0.770446655136855
2104842,484,4,201811,21,Occidente,Cali Centro,0484 - Plaza de Caicedo,2775,30.6619237891044,0.866058636962669
2104862,486,1,201811,21,Occidente,Cali Sur,0486 - Unicentro,2839,30.3418191232309,0.773282901135987
2104862,486,2,201811,21,Occidente,Cali Sur,0486 - Unicentro,2664,30.3418191232309,0.725616642700341
2104862,486,3,201811,21,Occidente,Cali Sur,0486 - Unicentro,3264,30.3418191232309,0.931379234216826
2104862,486,4,201811,21,Occidente,Cali Sur,0486 - Unicentro,2821,30.3418191232309,0.768380085982606
2104872,487,1,201811,21,Occidente,Cali Oriente,0487 - Alameda,2369,30.4775476727496,0.743821540458111
2104872,487,2,201811,21,Occidente,Cali Oriente,0487 - Alameda,2508,30.4775476727496,0.787464931814665
2104882,488,1,201811,21,Occidente,Cali Oriente,0488 - Ciudad Cordoba,3298,31.1254266211604,1.01395585662381
2104882,488,2,201811,21,Occidente,Cali Oriente,0488 - Ciudad Cordoba,2693,31.1254266211604,0.827951219493001
2104882,488,3,201811,21,Occidente,Cali Oriente,0488 - Ciudad Cordoba,3385,31.1254266211604,1.0407036308889
2104902,490,1,201811,21,Occidente,Cali Norte,0490 - Avenida Tercera,2557,30.7134268537074,0.796684122487539
2104902,490,2,201811,21,Occidente,Cali Norte,0490 - Avenida Tercera,2433,30.7134268537074,0.758049460309809
2104912,491,1,201811,21,Central,Neiva - Tolima,0491 - Centro Comercial Murano Neiva,1645,30.5259535417264,0.51568010063112
2104912,491,2,201811,21,Central,Neiva - Tolima,0491 - Centro Comercial Murano Neiva,1842,30.5259535417264,0.577436319369315
2104922,492,1,201811,21,Bogota Sur,Centro Oriental,0492 - Parque de La Independencia,2040,30.9059251559252,0.631643641210847
2104922,492,2,201811,21,Bogota Sur,Centro Oriental,0492 - Parque de La Independencia,1728,30.9059251559252,0.535039319613894
2104922,492,3,201811,21,Bogota Sur,Centro Oriental,0492 - Parque de La Independencia,2004,30.9059251559252,0.620496988718891
2104932,493,1,201811,21,Costa,Barranquilla Sur,0493 - Centro Comercial Gran Plaza del  Sol,2995,30.4711741623906,0.812310874001469
2104932,493,2,201811,21,Costa,Barranquilla Sur,0493 - Centro Comercial Gran Plaza del  Sol,3631,30.4711741623906,1.0317039070989
2104942,494,1,201811,21,Costa,Cesar,0494 - Plaza de Mercado Valledupar,1855,29.5489331687533,0.600738986780745
2104942,494,2,201811,21,Costa,Cesar,0494 - Plaza de Mercado Valledupar,1875,29.5489331687533,0.607215956988624
2104942,494,3,201811,21,Costa,Cesar,0494 - Plaza de Mercado Valledupar,1941,29.5489331687533,0.628589958674623
2104952,495,1,201811,21,Occidente,Cali Oriente,0495 - El Templete Cali,3633,30.8092559858589,1.12841252171722
2104952,495,2,201811,21,Occidente,Cali Oriente,0495 - El Templete Cali,2590,30.8092559858589,0.804455940337904
2104962,496,1,201811,21,Occidente,Narino - Cauca,0496 - Calle La Herreria,2682,30.250786163522,0.848410075414279
2104962,496,2,201811,21,Occidente,Narino - Cauca,0496 - Calle La Herreria,2406,30.250786163522,0.761101656020416
2104972,497,1,201811,21,Antioquia,Sur Valle Aburra,0497 - Caldas,2864,31.1179810725552,0.697248630827967
2104972,497,2,201811,21,Antioquia,Sur Valle Aburra,0497 - Caldas,2436,31.1179810725552,0.677772412089755
2104972,497,3,201811,21,Antioquia,Sur Valle Aburra,0497 - Caldas,2625,31.1179810725552,0.730358202682926
2104982,498,1,201811,21,Occidente,Cali Norte,0498 - Centro Comercial Carrera,2708,30.6126901213704,0.846507624627079
2104982,498,2,201811,21,Occidente,Cali Norte,0498 - Centro Comercial Carrera,2077,30.6126901213704,0.685330099923241
2104982,498,3,201811,21,Occidente,Cali Norte,0498 - Centro Comercial Carrera,1724,30.6126901213704,0.53891401213334
2105042,504,1,201811,21,Costa,Bolivar - San Andres/Prov.,0504 - Avenida Pedro Heredia,1682,30.0740583102788,0.598166852881502
2105042,504,3,201811,21,Costa,Bolivar - San Andres/Prov.,0504 - Avenida Pedro Heredia,2288,30.0740583102788,0.864532472862622
2105042,504,4,201811,21,Costa,Bolivar - San Andres/Prov.,0504 - Avenida Pedro Heredia,729,30.0740583102788,0.40066380973735
2105102,510,1,201811,21,Antioquia,Medellin Occidental,0510 - Laureles,2021,30.7306529087351,0.597863225597295
2105102,510,2,201811,21,Antioquia,Medellin Occidental,0510 - Laureles,1598,30.7306529087351,0.556151837764926
2105102,510,3,201811,21,Antioquia,Medellin Occidental,0510 - Laureles,2002,30.7306529087351,0.592242542130522
2105112,511,1,201811,21,Bogota Sur,Centro Oriental,0511 - Calle 18,1693,30.6513157894737,0.557920913361995
2105112,511,2,201811,21,Bogota Sur,Centro Oriental,0511 - Calle 18,2259,30.6513157894737,0.705262541708131
2105112,511,3,201811,21,Bogota Sur,Centro Oriental,0511 - Calle 18,1672,30.6513157894737,0.522000429276669
2105122,512,1,201811,21,Bogota Sur,Autopista Sur,0512 - Ismael Perdomo,2466,30.783835546476,0.766573940689575
2105122,512,2,201811,21,Bogota Sur,Autopista Sur,0512 - Ismael Perdomo,2837,30.783835546476,0.881901974751145
2105122,512,3,201811,21,Bogota Sur,Autopista Sur,0512 - Ismael Perdomo,2529,30.783835546476,0.786157946473615
2105132,513,1,201811,21,Oriente,Magdalena Medio,0513 - Puerto Wilches,2363,30.1779661016949,0.749302988650304
2105132,513,2,201811,21,Oriente,Magdalena Medio,0513 - Puerto Wilches,2475,30.1779661016949,0.78481798430364
2105142,514,1,201811,21,Antioquia,Municipios Antioquia y Choco,0514 - Puerto Berrio,3128,30.4710896960712,0.777686979144205
2105142,514,2,201811,21,Antioquia,Municipios Antioquia y Choco,0514 - Puerto Berrio,2268,30.4710896960712,0.644426038983945
2105162,516,1,201811,21,Oriente,Norte de Santander y Arauca,0516 - Los Patios,3685,31.207241804965,1.12996714400843
2105162,516,2,201811,21,Oriente,Norte de Santander y Arauca,0516 - Los Patios,3606,31.207241804965,1.10574261093471
