jornada,region,zona,mes,menor_70,entre_70_90,mayor_90,porc_menor_70,porc_entre_70_90,porc_mayor_90,tx_to_menor70,tx_to_entre70y90,tx_to_mayor90
21,Direccion Banca Premium,Premium Antioquia,201903,3,0,0,1,0,0,1641,0,0
21,Direccion Banca Premium,Premium Bogota 1,201903,2,0,0,1,0,0,2156,0,0
21,Direccion Banca Premium,Premium Bogota 2,201903,2,0,0,1,0,0,1794,0,0
21,Direccion Banca Premium,Premium Occidente,201903,2,0,0,1,0,0,3175,0,0
21,Occidente,Cali Aeropuerto,201903,4,4,3,0.363636363636364,0.363636363636364,0.272727272727273,40198,23486,25891
21,Occidente,Cali Centro,201903,1,8,1,0.1,0.8,0.1,7293,78328,6947
21,Occidente,Cali Norte,201903,3,6,3,0.25,0.5,0.25,16280,45183,32270
21,Occidente,Cali Oriente,201903,1,2,9,0.0833333333333333,0.166666666666667,0.75,6427,11372,86097
21,Occidente,Cali Sur,201903,1,7,4,0.0833333333333333,0.583333333333333,0.333333333333333,8713,79832,43805
21,Occidente,Narino - Cauca,201903,5,4,1,0.5,0.4,0.1,43518,39174,9169
21,Occidente,No hay informacion,201903,15,4,5,0.625,0.166666666666667,0.208333333333333,52968,41359,21179
21,Occidente,Valle del Cauca,201903,7,5,1,0.538461538461538,0.384615384615385,0.0769230769230769,45740,42782,6189
21,Oriente,Boyaca,201903,2,8,2,0.166666666666667,0.666666666666667,0.166666666666667,16759,63427,6614
21,Oriente,Boyaca y Norte de Cundinamarca,201903,5,4,1,0.5,0.4,0.1,23423,26479,7879
21,Oriente,Bucaramanga,201903,6,5,1,0.5,0.416666666666667,0.0833333333333333,52127,35768,9942
21,Oriente,Casanare y Bucaramanga,201903,3,3,3,0.333333333333333,0.333333333333333,0.333333333333333,17628,25930,29255
21,Oriente,Magdalena Medio,201903,5,3,1,0.555555555555556,0.333333333333333,0.111111111111111,42225,19945,4640
21,Oriente,No hay informacion,201903,7,5,6,0.388888888888889,0.277777777777778,0.333333333333333,29528,25231,33787
21,Oriente,Norte de Santander y Arauca,201903,1,4,4,0.111111111111111,0.444444444444444,0.444444444444444,7631,36085,30538
22,Antioquia,Medellin El Poblado,201903,3,0,0,1,0,0,5715,0,0
22,Antioquia,Medellin Occidental,201903,1,0,0,1,0,0,3609,0,0
22,Banca Oficial II,No hay informacion,201903,1,0,0,1,0,0,2417,0,0
22,Bogota Norte,Autopista Nororiental,201903,1,0,0,1,0,0,142,0,0
22,Bogota Norte,No hay informacion,201903,0,1,0,0,1,0,0,2439,0
22,Bogota Norte,Noroccidente,201903,0,0,1,0,0,1,0,0,5377
22,Bogota Norte,Occidental,201903,1,2,0,0.333333333333333,0.666666666666667,0,180,9769,0
22,Bogota Norte,Santa Barbara,201903,1,1,0,0.5,0.5,0,2578,5098,0
22,Bogota Sur,Autopista Sur,201903,0,0,2,0,0,1,0,0,6720
22,Bogota Sur,Calle 26,201903,2,0,0,1,0,0,6165,0,0
22,Bogota Sur,No hay informacion,201903,5,0,0,1,0,0,4704,0,0
22,Bogota Sur,Occidente,201903,0,1,1,0,0.5,0.5,0,4326,4111
22,Bogota Sur,Teusaquillo,201903,0,0,1,0,0,1,0,0,4953
22,Bogota Sur,Zona Industrial,201903,0,3,0,0,1,0,0,14807,0
22,Central,Cundinamarca,201903,1,1,0,0.5,0.5,0,1622,2389,0
22,Central,Girardot,201903,0,0,1,0,0,1,0,0,1451
22,Central,Huila - Caqueta,201903,1,0,0,1,0,0,1653,0,0
22,Central,Neiva - Tolima,201903,3,0,0,1,0,0,3602,0,0
22,Central,No hay informacion,201903,1,0,0,1,0,0,316,0,0
22,Central,Sabana,201903,1,0,0,1,0,0,2206,0,0
22,Central,Tolima,201903,0,0,1,0,0,1,0,0,3336
22,Central,Villavicencio,201903,1,0,0,1,0,0,2530,0,0
22,Costa,Barranquilla Centro,201903,0,0,1,0,0,1,0,0,2651
22,Costa,Barranquilla Norte,201903,0,1,0,0,1,0,0,2789,0
22,Costa,Bolivar - San Andres/Prov.,201903,1,0,1,0.5,0,0.5,2054,0,3422
22,Costa,No hay informacion,201903,2,0,0,1,0,0,2130,0,0
22,Occidente,Cali Norte,201903,1,0,0,1,0,0,3315,0,0
22,Occidente,Cali Sur,201903,3,0,0,1,0,0,7904,0,0
22,Oriente,Boyaca,201903,4,1,0,0.8,0.2,0,8339,2181,0
22,Oriente,Bucaramanga,201903,1,0,1,0.5,0,0.5,2521,0,2796
22,Oriente,Casanare y Bucaramanga,201903,3,0,0,1,0,0,7447,0,0
22,Oriente,Magdalena Medio,201903,2,0,0,1,0,0,4467,0,0
22,Oriente,No hay informacion,201903,3,0,0,1,0,0,6042,0,0
22,Oriente,Norte de Santander y Arauca,201903,4,0,0,1,0,0,8506,0,0
23,Antioquia,Medellin El Poblado,201903,2,0,0,1,0,0,817,0,0
23,Banca Oficial II,No hay informacion,201903,1,0,0,1,0,0,807,0,0
23,Bogota Norte,Autopista Nororiental,201903,4,0,0,1,0,0,2516,0,0
23,Bogota Norte,Carrera Septima,201903,1,0,0,1,0,0,1055,0,0
23,Bogota Norte,No hay informacion,201903,1,0,0,1,0,0,690,0,0
23,Bogota Norte,Noroccidente,201903,2,0,0,1,0,0,2169,0,0
23,Bogota Norte,Occidental,201903,2,0,0,1,0,0,2115,0,0
23,Bogota Norte,Santa Barbara,201903,3,0,0,1,0,0,3156,0,0
23,Bogota Sur,Autopista Sur,201903,1,0,0,1,0,0,968,0,0
23,Bogota Sur,Calle 26,201903,1,0,0,1,0,0,1015,0,0
23,Bogota Sur,No hay informacion,201903,1,0,0,1,0,0,556,0,0
23,Bogota Sur,Occidente,201903,2,0,0,1,0,0,2713,0,0
23,Bogota Sur,Teusaquillo,201903,0,1,0,0,1,0,0,661,0
23,Bogota Sur,Zona Industrial,201903,2,0,0,1,0,0,2660,0,0
23,Central,Cundinamarca,201903,2,0,0,1,0,0,1387,0,0
23,Central,Girardot,201903,1,0,0,1,0,0,476,0,0
23,Central,Huila - Caqueta,201903,1,0,0,1,0,0,434,0,0
23,Central,Neiva - Tolima,201903,1,0,0,1,0,0,242,0,0
23,Central,No hay informacion,201903,1,0,0,1,0,0,94,0,0
23,Central,Sabana,201903,1,0,0,1,0,0,718,0,0
23,Central,Tolima,201903,0,1,0,0,1,0,0,1137,0
23,Central,Villavicencio,201903,1,0,0,1,0,0,790,0,0
23,Costa,Barranquilla Centro,201903,1,0,0,1,0,0,968,0,0
23,Costa,Barranquilla Norte,201903,1,0,0,1,0,0,1193,0,0
23,Costa,Bolivar - San Andres/Prov.,201903,1,1,0,0.5,0.5,0,667,1136,0
23,Costa,No hay informacion,201903,1,0,0,1,0,0,661,0,0
23,Occidente,Cali Norte,201903,1,0,0,1,0,0,459,0,0
23,Occidente,Cali Sur,201903,2,0,0,1,0,0,1129,0,0
23,Oriente,Boyaca,201903,4,0,0,1,0,0,3231,0,0
23,Oriente,Bucaramanga,201903,2,0,0,1,0,0,1827,0,0
23,Oriente,Casanare y Bucaramanga,201903,1,0,0,1,0,0,586,0,0
23,Oriente,Magdalena Medio,201903,2,0,0,1,0,0,1616,0,0
23,Oriente,No hay informacion,201903,2,0,0,1,0,0,1510,0,0
23,Oriente,Norte de Santander y Arauca,201903,4,0,0,1,0,0,2923,0,0
21,Antioquia,Caldas,201904,8,1,0,0.888888888888889,0.111111111111111,0,42904,8403,0
21,Antioquia,Medellin Centro,201904,7,4,0,0.636363636363636,0.363636363636364,0,40632,30354,0
21,Antioquia,Medellin El Poblado,201904,8,3,0,0.727272727272727,0.272727272727273,0,55215,17063,0
21,Antioquia,Medellin Occidental,201904,5,6,0,0.454545454545455,0.545454545454545,0,25363,49502,0
21,Antioquia,Municipios Antioquia,201904,9,4,1,0.642857142857143,0.285714285714286,0.0714285714285714,41977,22860,3044
21,Antioquia,Municipios Antioquia y Choco,201904,11,1,1,0.846153846153846,0.0769230769230769,0.0769230769230769,64938,6040,25773
21,Antioquia,No hay informacion,201904,5,0,1,0.833333333333333,0,0.166666666666667,34028,0,3405
21,Antioquia,Noroccidente Valle Aburra,201904,4,6,1,0.363636363636364,0.545454545454545,0.0909090909090909,25932,45486,12723
21,Antioquia,Quindio,201904,5,3,0,0.625,0.375,0,27408,22421,0
21,Antioquia,Risaralda,201904,6,4,1,0.545454545454545,0.363636363636364,0.0909090909090909,37822,25043,7232
21,Antioquia,Sur Valle Aburra,201904,8,2,0,0.8,0.2,0,52759,14736,0
21,Banca Oficial II,No hay informacion,201904,1,0,0,1,0,0,13910,0,0
21,Bogota Norte,Autopista Nororiental,201904,1,5,3,0.111111111111111,0.555555555555556,0.333333333333333,7511,47906,35657
21,Bogota Norte,Calle 72,201904,4,6,1,0.363636363636364,0.545454545454545,0.0909090909090909,26061,50867,9153
21,Bogota Norte,Carrera Septima,201904,6,7,1,0.428571428571429,0.5,0.0714285714285714,35268,53003,10923
21,Bogota Norte,Chapinero,201904,1,8,1,0.1,0.8,0.1,7068,60939,9817
21,Bogota Norte,No hay informacion,201904,8,2,0,0.8,0.2,0,25941,17924,0
21,Bogota Norte,Noroccidente,201904,2,6,4,0.166666666666667,0.5,0.333333333333333,17648,59062,41322
21,Bogota Norte,Occidental,201904,1,5,5,0.0909090909090909,0.454545454545455,0.454545454545455,4472,41002,60992
21,Bogota Norte,Santa Barbara,201904,4,5,0,0.444444444444444,0.555555555555556,0,25931,45922,0
21,Bogota Sur,Autopista Sur,201904,1,7,5,0.0769230769230769,0.538461538461538,0.384615384615385,6015,64304,42446
21,Bogota Sur,Calle 26,201904,2,8,1,0.181818181818182,0.727272727272727,0.0909090909090909,12023,71481,9441
21,Bogota Sur,Centro Oriental,201904,6,6,0,0.5,0.5,0,33796,45118,0
21,Bogota Sur,No hay informacion,201904,7,4,3,0.5,0.285714285714286,0.214285714285714,19317,31709,37069
21,Bogota Sur,Occidente,201904,0,7,3,0,0.7,0.3,0,73311,27891
21,Bogota Sur,Sur Oriente,201904,0,7,4,0,0.636363636363636,0.363636363636364,0,69027,36464
21,Bogota Sur,Teusaquillo,201904,7,3,2,0.583333333333333,0.25,0.166666666666667,42067,28380,19751
21,Bogota Sur,Zona Industrial,201904,1,8,2,0.0909090909090909,0.727272727272727,0.181818181818182,5596,76498,26117
21,Central,Cundinamarca,201904,3,10,1,0.214285714285714,0.714285714285714,0.0714285714285714,10592,64866,6882
21,Central,Girardot,201904,5,3,0,0.625,0.375,0,23913,16133,0
21,Central,Huila - Caqueta,201904,5,4,0,0.555555555555556,0.444444444444444,0,17800,22066,0
21,Central,Magdalena Alto,201904,5,4,1,0.5,0.4,0.1,24922,20474,7377
21,Central,Meta,201904,5,3,3,0.454545454545455,0.272727272727273,0.272727272727273,18009,20707,20059
21,Central,Neiva - Tolima,201904,10,1,0,0.909090909090909,0.0909090909090909,0,39057,2309,0
21,Central,No hay informacion,201904,5,2,1,0.625,0.25,0.125,7995,16078,7415
21,Central,Sabana,201904,4,7,2,0.307692307692308,0.538461538461538,0.153846153846154,16391,47666,12349
21,Central,Tolima,201904,3,5,1,0.333333333333333,0.555555555555556,0.111111111111111,18060,34933,7245
21,Central,Villavicencio,201904,6,1,3,0.6,0.1,0.3,30574,7698,28632
21,Costa,Barranquilla Centro,201904,4,2,2,0.5,0.25,0.25,25131,14295,12487
21,Costa,Barranquilla Norte,201904,4,4,0,0.5,0.5,0,21487,27127,0
21,Costa,Barranquilla Sur,201904,5,4,2,0.454545454545455,0.363636363636364,0.181818181818182,26998,31389,14919
21,Costa,Bolivar - San Andres/Prov.,201904,9,1,1,0.818181818181818,0.0909090909090909,0.0909090909090909,58678,6163,7166
21,Costa,Cesar,201904,8,5,0,0.615384615384615,0.384615384615385,0,39879,30031,0
21,Costa,Magdalena - Guajira,201904,9,3,0,0.75,0.25,0,63408,20604,0
21,Costa,No hay informacion,201904,29,3,0,0.90625,0.09375,0,109006,13900,0
21,Costa,Sucre,201904,1,0,0,1,0,0,4553,0,0
21,Direccion Banca Premium,No hay informacion,201904,6,0,0,1,0,0,5279,0,0
21,Direccion Banca Premium,Premium Antioquia,201904,3,0,0,1,0,0,1564,0,0
21,Direccion Banca Premium,Premium Bogota 1,201904,2,0,0,1,0,0,2439,0,0
21,Direccion Banca Premium,Premium Bogota 2,201904,2,0,0,1,0,0,2551,0,0
21,Direccion Banca Premium,Premium Occidente,201904,2,0,0,1,0,0,3818,0,0
21,Occidente,Cali Aeropuerto,201904,3,6,2,0.272727272727273,0.545454545454545,0.181818181818182,31317,39978,16604
21,Occidente,Cali Centro,201904,1,4,5,0.1,0.4,0.5,7793,42536,50013
21,Occidente,Cali Norte,201904,1,5,6,0.0833333333333333,0.416666666666667,0.5,3450,34020,61850
21,Occidente,Cali Oriente,201904,1,1,10,0.0833333333333333,0.0833333333333333,0.833333333333333,6678,5955,94237
21,Occidente,Cali Sur,201904,0,7,5,0,0.583333333333333,0.416666666666667,0,83876,51387
21,Occidente,Narino - Cauca,201904,7,3,0,0.7,0.3,0,63891,24354,0
21,Occidente,No hay informacion,201904,11,8,4,0.478260869565217,0.347826086956522,0.173913043478261,15841,70359,26784
21,Occidente,Valle del Cauca,201904,5,8,0,0.384615384615385,0.615384615384615,0,29137,64754,0
21,Oriente,Boyaca,201904,3,9,0,0.25,0.75,0,22296,57981,0
21,Oriente,Boyaca y Norte de Cundinamarca,201904,6,3,1,0.6,0.3,0.1,26043,21146,7368
21,Oriente,Bucaramanga,201904,7,4,1,0.583333333333333,0.333333333333333,0.0833333333333333,54071,27422,8680
21,Oriente,Casanare y Bucaramanga,201904,4,4,2,0.4,0.4,0.2,19412,33228,17239
21,Oriente,Magdalena Medio,201904,5,3,1,0.555555555555556,0.333333333333333,0.111111111111111,38806,18543,4525
21,Oriente,No hay informacion,201904,10,6,3,0.526315789473684,0.315789473684211,0.157894736842105,39308,22238,21386
21,Oriente,Norte de Santander y Arauca,201904,3,4,3,0.3,0.4,0.3,19218,34883,17668
22,Antioquia,Medellin El Poblado,201904,3,0,0,1,0,0,5680,0,0
22,Antioquia,Medellin Occidental,201904,1,0,0,1,0,0,3112,0,0
22,Banca Oficial II,No hay informacion,201904,1,0,0,1,0,0,2417,0,0
22,Bogota Norte,No hay informacion,201904,0,1,0,0,1,0,0,2356,0
22,Bogota Norte,Noroccidente,201904,0,0,1,0,0,1,0,0,5337
22,Bogota Norte,Occidental,201904,0,1,1,0,0.5,0.5,0,4778,4978
22,Bogota Norte,Santa Barbara,201904,1,1,0,0.5,0.5,0,2591,5468,0
22,Bogota Sur,Autopista Sur,201904,0,0,2,0,0,1,0,0,6582
22,Bogota Sur,Calle 26,201904,2,0,0,1,0,0,6238,0,0
22,Bogota Sur,No hay informacion,201904,4,1,0,0.8,0.2,0,1871,2135,0
22,Bogota Sur,Occidente,201904,0,1,1,0,0.5,0.5,0,4851,4271
22,Bogota Sur,Teusaquillo,201904,0,0,1,0,0,1,0,0,4986
22,Bogota Sur,Zona Industrial,201904,0,3,0,0,1,0,0,14772,0
22,Central,Cundinamarca,201904,1,1,0,0.5,0.5,0,1680,2243,0
22,Central,Girardot,201904,0,0,1,0,0,1,0,0,1580
22,Central,Huila - Caqueta,201904,1,0,0,1,0,0,1766,0,0
22,Central,Neiva - Tolima,201904,3,0,0,1,0,0,3667,0,0
22,Central,No hay informacion,201904,1,0,0,1,0,0,271,0,0
22,Central,Sabana,201904,1,0,0,1,0,0,2216,0,0
22,Central,Tolima,201904,0,0,1,0,0,1,0,0,3140
22,Central,Villavicencio,201904,1,0,0,1,0,0,2670,0,0
22,Costa,Barranquilla Centro,201904,0,0,1,0,0,1,0,0,3095
22,Costa,Barranquilla Norte,201904,1,0,0,1,0,0,3018,0,0
22,Costa,Bolivar - San Andres/Prov.,201904,1,0,1,0.5,0,0.5,2032,0,3164
22,Costa,No hay informacion,201904,2,0,0,1,0,0,1998,0,0
22,Occidente,Cali Norte,201904,1,0,0,1,0,0,3025,0,0
22,Occidente,Cali Sur,201904,3,0,0,1,0,0,8376,0,0
22,Oriente,Boyaca,201904,3,2,0,0.6,0.4,0,5328,5315,0
22,Oriente,Bucaramanga,201904,1,0,1,0.5,0,0.5,2191,0,2847
22,Oriente,Casanare y Bucaramanga,201904,4,0,0,1,0,0,8287,0,0
22,Oriente,Magdalena Medio,201904,2,0,0,1,0,0,4452,0,0
22,Oriente,No hay informacion,201904,4,0,0,1,0,0,7094,0,0
22,Oriente,Norte de Santander y Arauca,201904,4,0,0,1,0,0,8071,0,0
23,Antioquia,Medellin El Poblado,201904,2,0,0,1,0,0,613,0,0
23,Antioquia,Medellin Occidental,201904,1,0,0,1,0,0,507,0,0
23,Banca Oficial II,No hay informacion,201904,1,0,0,1,0,0,292,0,0
23,Bogota Norte,Autopista Nororiental,201904,4,0,0,1,0,0,1511,0,0
23,Bogota Norte,Carrera Septima,201904,1,0,0,1,0,0,688,0,0
23,Bogota Norte,No hay informacion,201904,1,0,0,1,0,0,576,0,0
23,Bogota Norte,Noroccidente,201904,2,0,0,1,0,0,1408,0,0
23,Bogota Norte,Occidental,201904,2,0,0,1,0,0,1353,0,0
23,Bogota Norte,Santa Barbara,201904,3,0,0,1,0,0,1919,0,0
23,Bogota Sur,Autopista Sur,201904,2,0,0,1,0,0,505,0,0
23,Bogota Sur,Calle 26,201904,1,0,0,1,0,0,1017,0,0
23,Bogota Sur,No hay informacion,201904,1,0,0,1,0,0,433,0,0
23,Bogota Sur,Occidente,201904,2,0,0,1,0,0,1412,0,0
23,Bogota Sur,Teusaquillo,201904,0,1,0,0,1,0,0,339,0
23,Bogota Sur,Zona Industrial,201904,2,0,0,1,0,0,1378,0,0
23,Central,Cundinamarca,201904,2,0,0,1,0,0,705,0,0
23,Central,Girardot,201904,1,0,0,1,0,0,306,0,0
23,Central,Huila - Caqueta,201904,1,0,0,1,0,0,365,0,0
23,Central,Neiva - Tolima,201904,1,0,0,1,0,0,158,0,0
23,Central,No hay informacion,201904,1,0,0,1,0,0,58,0,0
23,Central,Sabana,201904,1,0,0,1,0,0,270,0,0
23,Central,Tolima,201904,0,1,0,0,1,0,0,646,0
23,Central,Villavicencio,201904,1,0,0,1,0,0,321,0,0
23,Costa,Barranquilla Centro,201904,1,0,0,1,0,0,324,0,0
23,Costa,Barranquilla Norte,201904,1,0,0,1,0,0,567,0,0
23,Costa,Bolivar - San Andres/Prov.,201904,2,0,0,1,0,0,903,0,0
23,Costa,No hay informacion,201904,1,0,0,1,0,0,318,0,0
23,Occidente,Cali Norte,201904,1,0,0,1,0,0,311,0,0
23,Occidente,Cali Sur,201904,2,0,0,1,0,0,773,0,0
23,Oriente,Boyaca,201904,4,0,0,1,0,0,1688,0,0
23,Oriente,Bucaramanga,201904,2,0,0,1,0,0,1045,0,0
23,Oriente,Casanare y Bucaramanga,201904,1,0,0,1,0,0,197,0,0
23,Oriente,Magdalena Medio,201904,2,0,0,1,0,0,680,0,0
23,Oriente,No hay informacion,201904,3,0,0,1,0,0,1117,0,0
23,Oriente,Norte de Santander y Arauca,201904,4,0,0,1,0,0,1590,0,0
21,Antioquia,Caldas,201905,9,0,0,1,0,0,53165,0,0
21,Antioquia,Medellin Centro,201905,7,4,0,0.636363636363636,0.363636363636364,0,49897,27837,0
21,Antioquia,Medellin El Poblado,201905,9,2,0,0.818181818181818,0.181818181818182,0,66054,12726,0
21,Antioquia,Medellin Occidental,201905,6,5,0,0.545454545454545,0.454545454545455,0,35325,45170,0
21,Antioquia,Municipios Antioquia,201905,10,4,0,0.714285714285714,0.285714285714286,0,52420,22582,0
21,Antioquia,Municipios Antioquia y Choco,201905,11,1,1,0.846153846153846,0.0769230769230769,0.0769230769230769,68257,6404,26009
21,Antioquia,No hay informacion,201905,6,0,0,1,0,0,37347,0,0
21,Antioquia,Noroccidente Valle Aburra,201905,7,3,1,0.636363636363636,0.272727272727273,0.0909090909090909,48358,27727,13522
21,Antioquia,Quindio,201905,7,1,0,0.875,0.125,0,45101,5678,0
21,Antioquia,Risaralda,201905,7,4,0,0.636363636363636,0.363636363636364,0,48118,26426,0
21,Antioquia,Sur Valle Aburra,201905,9,1,0,0.9,0.1,0,66626,7487,0
21,Banca Oficial II,No hay informacion,201905,1,0,0,1,0,0,14100,0,0
21,Bogota Norte,Autopista Nororiental,201905,4,5,0,0.444444444444444,0.555555555555556,0,35228,52420,0
21,Bogota Norte,Calle 72,201905,6,5,0,0.545454545454545,0.454545454545455,0,43612,41170,0
21,Bogota Norte,Carrera Septima,201905,9,5,0,0.642857142857143,0.357142857142857,0,51925,45734,0
21,Bogota Norte,Chapinero,201905,6,4,0,0.6,0.4,0,40183,34358,0
21,Bogota Norte,No hay informacion,201905,9,1,0,0.9,0.1,0,34699,8129,0
21,Bogota Norte,Noroccidente,201905,2,9,1,0.166666666666667,0.75,0.0833333333333333,13927,91267,10546
21,Bogota Norte,Occidental,201905,4,6,1,0.363636363636364,0.545454545454545,0.0909090909090909,28788,63918,11791
21,Bogota Norte,Santa Barbara,201905,8,1,0,0.888888888888889,0.111111111111111,0,58713,10071,0
21,Bogota Sur,Autopista Sur,201905,4,8,1,0.307692307692308,0.615384615384615,0.0769230769230769,27351,76102,7153
21,Bogota Sur,Calle 26,201905,4,7,0,0.363636363636364,0.636363636363636,0,26014,66918,0
21,Bogota Sur,Centro Oriental,201905,8,4,0,0.666666666666667,0.333333333333333,0,51110,30270,0
21,Bogota Sur,No hay informacion,201905,9,3,2,0.642857142857143,0.214285714285714,0.142857142857143,41510,26629,28083
21,Bogota Sur,Occidente,201905,1,9,0,0.1,0.9,0,7453,93044,0
21,Bogota Sur,Sur Oriente,201905,4,7,0,0.363636363636364,0.636363636363636,0,38409,61833,0
21,Bogota Sur,Teusaquillo,201905,9,3,0,0.75,0.25,0,60612,25895,0
21,Bogota Sur,Zona Industrial,201905,4,7,0,0.363636363636364,0.636363636363636,0,33984,72582,0
21,Central,Cundinamarca,201905,7,6,1,0.5,0.428571428571429,0.0714285714285714,35308,42605,6912
21,Central,Girardot,201905,8,0,0,1,0,0,40206,0,0
21,Central,Huila - Caqueta,201905,9,0,0,1,0,0,41494,0,0
21,Central,Magdalena Alto,201905,5,3,2,0.5,0.3,0.2,25861,16016,14222
21,Central,Meta,201905,7,2,2,0.636363636363636,0.181818181818182,0.181818181818182,33621,9627,13640
21,Central,Neiva - Tolima,201905,10,1,0,0.909090909090909,0.0909090909090909,0,41105,2642,0
21,Central,No hay informacion,201905,6,1,1,0.75,0.125,0.125,16026,8498,7463
21,Central,Sabana,201905,5,8,0,0.384615384615385,0.615384615384615,0,22703,56021,0
21,Central,Tolima,201905,5,4,0,0.555555555555556,0.444444444444444,0,36476,26155,0
21,Central,Villavicencio,201905,7,0,3,0.7,0,0.3,38192,0,29397
21,Costa,Barranquilla Centro,201905,5,3,0,0.625,0.375,0,37135,19512,0
21,Costa,Barranquilla Norte,201905,5,3,0,0.625,0.375,0,32526,20551,0
21,Costa,Barranquilla Sur,201905,5,4,2,0.454545454545455,0.363636363636364,0.181818181818182,33129,30509,17490
21,Costa,Bolivar - San Andres/Prov.,201905,9,1,1,0.818181818181818,0.0909090909090909,0.0909090909090909,60663,6514,6884
21,Costa,Cesar,201905,9,4,0,0.692307692307692,0.307692307692308,0,49639,26930,0
21,Costa,Magdalena - Guajira,201905,10,2,0,0.833333333333333,0.166666666666667,0,71066,14848,0
21,Costa,No hay informacion,201905,30,2,0,0.9375,0.0625,0,116895,6066,0
21,Costa,Sucre,201905,1,0,0,1,0,0,4846,0,0
21,Direccion Banca Premium,No hay informacion,201905,6,0,0,1,0,0,5405,0,0
21,Direccion Banca Premium,Premium Antioquia,201905,3,0,0,1,0,0,1632,0,0
21,Direccion Banca Premium,Premium Bogota 1,201905,2,0,0,1,0,0,1916,0,0
21,Direccion Banca Premium,Premium Bogota 2,201905,2,0,0,1,0,0,1801,0,0
21,Direccion Banca Premium,Premium Occidente,201905,2,0,0,1,0,0,3038,0,0
21,Occidente,Cali Aeropuerto,201905,4,6,1,0.363636363636364,0.545454545454545,0.0909090909090909,41298,42621,7038
21,Occidente,Cali Centro,201905,1,8,1,0.1,0.8,0.1,7229,79251,8066
21,Occidente,Cali Norte,201905,4,7,1,0.333333333333333,0.583333333333333,0.0833333333333333,24794,59564,10120
21,Occidente,Cali Oriente,201905,1,6,5,0.0833333333333333,0.5,0.416666666666667,7112,50009,46171
21,Occidente,Cali Sur,201905,1,9,2,0.0833333333333333,0.75,0.166666666666667,8457,106840,19061
21,Occidente,Narino - Cauca,201905,7,3,0,0.7,0.3,0,70332,25394,0
21,Occidente,No hay informacion,201905,15,4,4,0.652173913043478,0.173913043478261,0.173913043478261,49725,36269,23375
21,Occidente,Valle del Cauca,201905,7,6,0,0.538461538461538,0.461538461538462,0,47960,49994,0
21,Oriente,Boyaca,201905,7,5,0,0.583333333333333,0.416666666666667,0,51704,28850,0
21,Oriente,Boyaca y Norte de Cundinamarca,201905,7,3,1,0.636363636363636,0.272727272727273,0.0909090909090909,29355,22199,8030
21,Oriente,Bucaramanga,201905,7,4,1,0.583333333333333,0.333333333333333,0.0833333333333333,57857,28607,9066
21,Oriente,Casanare y Bucaramanga,201905,5,3,2,0.5,0.3,0.2,35437,23624,18027
21,Oriente,Magdalena Medio,201905,6,2,1,0.666666666666667,0.222222222222222,0.111111111111111,45082,14612,4868
21,Oriente,No hay informacion,201905,13,2,4,0.68421052631579,0.105263157894737,0.210526315789474,58465,6423,26820
21,Oriente,Norte de Santander y Arauca,201905,4,4,2,0.4,0.4,0.2,34060,35716,10600
22,Antioquia,Medellin El Poblado,201905,3,0,0,1,0,0,7259,0,0
22,Antioquia,Medellin Occidental,201905,1,0,0,1,0,0,4076,0,0
22,Banca Oficial II,No hay informacion,201905,1,0,0,1,0,0,2533,0,0
22,Bogota Norte,Carrera Septima,201905,0,1,0,0,1,0,0,201,0
22,Bogota Norte,No hay informacion,201905,0,1,0,0,1,0,0,2571,0
22,Bogota Norte,Noroccidente,201905,0,1,0,0,1,0,0,5998,0
22,Bogota Norte,Occidental,201905,0,2,0,0,1,0,0,10491,0
22,Bogota Norte,Santa Barbara,201905,1,1,0,0.5,0.5,0,2688,5653,0
22,Bogota Sur,Autopista Sur,201905,0,0,2,0,0,1,0,0,6717
22,Bogota Sur,Calle 26,201905,2,0,0,1,0,0,6482,0,0
22,Bogota Sur,No hay informacion,201905,4,1,0,0.8,0.2,0,2684,2391,0
22,Bogota Sur,Occidente,201905,0,2,0,0,1,0,0,9565,0
22,Bogota Sur,Teusaquillo,201905,0,0,1,0,0,1,0,0,5176
22,Bogota Sur,Zona Industrial,201905,0,3,0,0,1,0,0,16262,0
22,Central,Cundinamarca,201905,1,1,0,0.5,0.5,0,1798,2593,0
22,Central,Girardot,201905,0,0,1,0,0,1,0,0,1693
22,Central,Huila - Caqueta,201905,1,0,0,1,0,0,2037,0,0
22,Central,Neiva - Tolima,201905,3,0,0,1,0,0,3981,0,0
22,Central,No hay informacion,201905,1,0,0,1,0,0,328,0,0
22,Central,Sabana,201905,1,0,0,1,0,0,2462,0,0
22,Central,Tolima,201905,0,0,1,0,0,1,0,0,3330
22,Central,Villavicencio,201905,1,0,0,1,0,0,2723,0,0
22,Costa,Barranquilla Centro,201905,0,0,1,0,0,1,0,0,3156
22,Costa,Barranquilla Norte,201905,0,1,0,0,1,0,0,3453,0
22,Costa,Bolivar - San Andres/Prov.,201905,1,0,1,0.5,0,0.5,2335,0,3574
22,Costa,No hay informacion,201905,3,0,0,1,0,0,3677,0,0
22,Occidente,Cali Norte,201905,1,0,0,1,0,0,2746,0,0
22,Occidente,Cali Sur,201905,3,0,0,1,0,0,8633,0,0
22,Oriente,Boyaca,201905,5,0,0,1,0,0,11447,0,0
