llave,jornada,region,zona,nombre,mes,total_tx,t_ocup,num_cajeros
2302992,23,Bogota Sur,Calle 26,0299 - Centro Comercial Gran Estacion,201901,1258,0.424666988676005,5
2303092,23,Central,Tolima,0309 - Centro Comercial La Estacion Ibague,201901,798,0.438733413252863,3
2303152,23,Costa,No hay informacion,0315 - Centro Comercial Alamedas,201901,388,0.323722690521246,2
2303252,23,Bogota Norte,Autopista Nororiental,0325 - Centro Comercial Fontanar,201901,368,0.20810129694511,3
2303642,23,Banca Oficial II,No hay informacion,0364 - Los Centauros,201901,467,0.198061065097355,4
2303892,23,Costa,Bolivar - San Andres/Prov.,0389 - La Plazuela,201901,549,0.591225798858353,2
2303912,23,Occidente,Cali Norte,0391 - Chipichape,201901,345,0.292444717444717,4
2303932,23,Antioquia,Medellin El Poblado,0393 - Centro Comercial Santafe Medellin,201901,142,0.233975400324901,2
2303962,23,Central,Cundinamarca,0396 - Fusagasuga Centro,201901,480,0.527110501029513,2
2304092,23,Oriente,Casanare y Bucaramanga,0409 - Unicentro Yopal,201901,423,0.349716597607693,2
2304254,23,Bogota Sur,No hay informacion,0425 - Oficina de Recaudos y Pagos Fontibon,201901,163,0.536097659402744,2
2304462,23,Oriente,Magdalena Medio,0446 - Ocana,201901,411,0.306132767900832,3
2304592,23,Occidente,Cali Sur,0459 - Pasoancho,201901,443,0.24352741170923,3
2304622,23,Oriente,Norte de Santander y Arauca,0462 - Pamplona,201901,209,0.11405556425923,3
2304862,23,Occidente,Cali Sur,0486 - Unicentro,201901,571,0.238375884658127,4
2305512,23,Central,Girardot,0551 - Centro Comercial Unicentro Girardot,201901,361,0.59091774734742,1
2305694,23,Oriente,No hay informacion,0569 - Oficina de Recaudos y Pagos Canaveral,201901,485,0.398011844331641,2
2305824,23,Oriente,No hay informacion,0582 - Oficina de Recaudos y Pagos Cucuta,201901,559,0.311242255821829,3
2305832,23,Central,No hay informacion,0583 - Tolemaida,201901,45,0.072841726618705,1
2305962,23,Oriente,Boyaca,0596 - Sogamoso,201901,482,0.40519743267755,2
2306002,23,Oriente,Bucaramanga,0600 - Centro Comercial Cabecera,201901,707,0.293559128923135,4
2306012,23,Oriente,Norte de Santander y Arauca,0601 - Centro Comercial Ventura Plaza,201901,758,0.417694611649074,3
2306062,23,Bogota Sur,Occidente,0606 - Tintal Plaza,201901,900,0.494868035190616,3
2306142,23,Oriente,Norte de Santander y Arauca,0614 - Centro Comercial Unicentro Cucuta,201901,564,0.312539055591582,3
2306152,23,Bogota Norte,Autopista Nororiental,0615 - Centro Comercial Santafe II,201901,408,0.223633725616637,3
2306162,23,Oriente,Boyaca,0616 - Tunja,201901,514,0.378336268992281,3
2306382,23,Central,Neiva - Tolima,0638 - Centro Comercial Santa Lucia Plaza,201901,222,0.182695729537367,2
2306462,23,Oriente,Casanare y Bucaramanga,0646 - Yopal,201901,247,0.275971411770028,3
2306634,23,Bogota Norte,No hay informacion,0663 - Oficina de Recaudos y Pagos Calle 128,201901,607,0.503786097134106,2
2306942,23,Bogota Norte,Santa Barbara,0694 - Unicentro Bogota Entrada 7,201901,635,0.351762191398412,3
2308072,23,Oriente,Boyaca,0807 - Centro Comercial Unicentro Tunja,201901,517,0.432674501424502,2
2308222,23,Central,Sabana,0822 - Megacity,201901,390,0.288888888888889,3
2308644,23,Costa,No hay informacion,0864 - Oficina de Recaudos y Pagos Valledupar,201901,389,0.319161815574116,2
2308814,23,Oriente,No hay informacion,0881 - Oficina de Recaudos y Pagos Cabecera,201901,396,0.219408999328408,3
2309002,23,Oriente,Bucaramanga,0900 - Centro Comercial Cacique,201901,735,0.403484203450594,3
2309072,23,Costa,Bolivar - San Andres/Prov.,0907 - Centro Comercial Caribe Plaza,201901,417,0.306220778191616,3
2316015,23,Bogota Sur,No hay informacion,R1601 - Almaviva Carrera 47,201901,83,0.172916666666667,1
2100002,21,Bogota Sur,Teusaquillo,0000 - Oficina Principal,201902,6354,0.633647447239881,3
2100022,21,Bogota Sur,Calle 26,0002 - Centro ADM CAN,201902,7029,0.6972434894378,3
2100042,21,Bogota Norte,Chapinero,0004 - Calle 53 -Exito,201902,6811,0.668061857226013,3
2100052,21,Bogota Norte,Noroccidente,0005 - Suba,201902,6401,0.631256783774744,3
2100062,21,Bogota Norte,Santa Barbara,0006 - Cedritos,201902,6258,0.622094274470484,3
2100072,21,Bogota Norte,Carrera Septima,0007 - Antiguo Country,201902,8282,0.821751896822171,3
2100082,21,Bogota Norte,Carrera Septima,0008 - El Chico,201902,6273,0.623772152332147,3
2100092,21,Bogota Norte,Carrera Septima,0009 - Calle 100,201902,5231,0.517688957855154,3
2100102,21,Bogota Sur,Centro Oriental,0010 - Avenida Caracas,201902,5880,0.593653336492671,3
2100112,21,Central,Sabana,0011 - Bacata Funza,201902,9893,0.974563531550069,3
2100122,21,Bogota Norte,Calle 72,0012 - Pasadena,201902,5372,0.533802425071104,3
2100132,21,Oriente,Magdalena Medio,0013 - Galan,201902,8425,0.735671884936873,3
2100142,21,Bogota Norte,Calle 72,0014 - Los Heroes,201902,5936,0.587870245798364,3
2100152,21,Bogota Sur,Teusaquillo,0015 - Centro Comercial Calima Bogota,201902,11023,0.692408146366966,4
2100162,21,Bogota Norte,Noroccidente,0016 - Cota,201902,10643,0.658600075975959,4
2100172,21,Bogota Sur,Calle 26,0017 - CUAN,201902,4136,0.41434825123028,3
2100182,21,Bogota Sur,Zona Industrial,0018 - Zona Industrial Montevideo,201902,7791,0.769803664791988,3
2100192,21,Bogota Sur,Sur Oriente,0019 - Barrio Restrepo,201902,10043,0.749524173086229,4
2100202,21,Bogota Sur,Zona Industrial,0020 - San Jose,201902,4950,0.490341753343239,3
2100212,21,Bogota Sur,Sur Oriente,0021 - Veinte de Julio,201902,10048,0.741194652831349,4
2100222,21,Bogota Sur,Autopista Sur,0022 - Venecia,201902,7326,0.728116507810017,3
2100232,21,Bogota Sur,Calle 26,0023 - Modelia,201902,8323,0.827464457971069,3
2100242,21,Bogota Norte,Occidental,"0024 - Centro Comercial Diver Plaza Alamos
",201902,13199,0.820254918904121,4
2100252,21,Bogota Sur,Occidente,0025 - Plaza de las Americas,201902,12705,0.797646730764213,4
2100262,21,Bogota Sur,Sur Oriente,0026 - Santuario 20 de Julio,201902,7904,0.650524493386526,3
2100272,21,Bogota Sur,Occidente,0027 - Carvajal,201902,6903,0.690930274944419,3
2100282,21,Bogota Sur,Teusaquillo,0028 - Calle 13 Carrera 30,201902,4971,0.487962988743664,3
2100302,21,Bogota Norte,Noroccidente,0030 - Gaitana,201902,9611,0.949334221709176,3
2100322,21,Bogota Sur,Teusaquillo,0032 - Carrera 24 N° 26-01,201902,7227,0.71175073863713,3
2100332,21,Bogota Sur,Centro Oriental,0033 - Andes,201902,5347,0.62184865870914,3
2100342,21,Bogota Sur,Centro Oriental,0034 - Parque Santander,201902,6902,0.684724584286304,3
2100352,21,Bogota Sur,Centro Oriental,0035 - Avenida 19,201902,6552,0.641948351879068,3
2100362,21,Bogota Sur,Centro Oriental,0036 - Carrera 10 Calle 17,201902,7504,0.741388142585581,3
2100372,21,Bogota Sur,Teusaquillo,0037 - Carrera 47,201902,5952,0.586164091445182,3
2100382,21,Bogota Norte,Calle 72,0038 - Avenida Chile,201902,7335,0.724335453071264,3
2100392,21,Bogota Norte,Carrera Septima,0039 - Parque El Virrey,201902,10141,0.7547810266443,4
2100402,21,Bogota Norte,Chapinero,0040 - Chapinero,201902,9150,0.898737275335809,3
2100412,21,Bogota Norte,Chapinero,0041 - Calle 54 N° 10-73,201902,4817,0.711344951038009,2
2100432,21,Bogota Sur,Teusaquillo,0043 - Universidad Javeriana,201902,3471,0.34156266983739,3
2100442,21,Bogota Norte,Noroccidente,0044 - Ilarco,201902,6633,0.655438004827664,3
2100452,21,Bogota Sur,Occidente,0045 - Central de Abastos,201902,11244,0.721325280714712,4
2100462,21,Bogota Sur,Calle 26,0046 - Ciudad Salitre,201902,6197,0.615273150882941,3
2100472,21,Bogota Norte,Santa Barbara,0047 - Unicentro Bogota Entrada Principal,201902,11920,0.752335906240125,4
2100492,21,Bogota Norte,Calle 72,0049 - El Castillo,201902,9447,0.704645088539162,4
2100502,21,Bogota Norte,Calle 72,0050 - El Nogal,201902,6291,0.623926792966472,3
2100512,21,Bogota Sur,Centro Oriental,0051 - Las Aguas,201902,4790,0.473347011318894,3
2100522,21,Bogota Sur,No hay informacion,0052 - Central San Martin,201902,6491,0.639845260798744,3
2100542,21,Bogota Sur,Teusaquillo,0054 - Paloquemao,201902,8854,0.889411190223267,3
2100552,21,Bogota Sur,Zona Industrial,0055 - Calle 9a. Carrera 34,201902,7380,0.742687080047863,3
2100562,21,Bogota Norte,Chapinero,0056 - Carrera 11 N° 68-09,201902,6232,0.615232969970703,3
2100572,21,Bogota Sur,Zona Industrial,0057 - Ricaurte,201902,7628,0.764505002504274,3
2100582,21,Bogota Sur,Centro Oriental,0058 - San Agustin,201902,5133,0.514025223196257,3
2100592,21,Central,Cundinamarca,0059 - Mesitas del Colegio,201902,4825,0.715708110833402,2
2100602,21,Bogota Sur,Occidente,0060 - Kennedy,201902,8079,0.799087779841907,3
2100612,21,Bogota Sur,Autopista Sur,0061 - Centro IND. Cazuca,201902,5269,0.522169946973035,3
2100622,21,Bogota Sur,Calle 26,0062 - San Diego,201902,8042,0.794574894000393,3
2100634,21,Bogota Norte,No hay informacion,0063 - Oficina de Recaudos y Pagos Centro Comercial Iserra 100,201902,5562,0.548139336105937,3
2100642,21,Central,Cundinamarca,0064 - Centro Comercial El Portico,201902,6226,0.767609254050738,2
2100652,21,Central,Sabana,0065 - Los Comuneros Zipaquira,201902,6627,0.982403031689938,2
2100662,21,Central,Sabana,0066 - Pacho,201902,6400,0.93338255467899,2
2100672,21,Central,Cundinamarca,0067 - Tabio,201902,4715,0.693269914429698,2
2100682,21,Bogota Sur,Centro Oriental,0068 - San Victorino,201902,4487,0.453387258332861,3
2100692,21,Oriente,Boyaca y Norte de Cundinamarca,0069 - Plaza Neira Ubate,201902,5527,0.828287651658407,2
2100702,21,Costa,Magdalena - Guajira,0070 - Parque Bolivar - Santa Marta,201902,3283,0.510410188722348,2
2100712,21,Bogota Sur,Centro Oriental,0071 - Avenida 6a. Carrera 22,201902,6844,0.688619960514897,3
2100722,21,Bogota Norte,Chapinero,0072 - El Lago,201902,7387,0.735871174530507,3
2100732,21,Bogota Sur,Occidente,0073 - Techo Bavaria,201902,8018,0.798869450343856,3
2100742,21,Costa,No hay informacion,0074 - Avenida Las Penitas,201902,3857,0.60406318904715,2
2100752,21,Bogota Norte,Chapinero,0075 - Galerias,201902,7928,0.593738524942934,4
2100762,21,Oriente,Boyaca,0076 - Centro Comercial Centro Norte,201902,4685,0.728169286261084,2
2100772,21,Bogota Sur,Teusaquillo,0077 - Santa Teresita,201902,5873,0.58525683282082,3
2100782,21,Bogota Norte,Calle 72,0078 - Metropolis,201902,7462,0.743396373526697,3
2100792,21,Bogota Norte,Occidental,0079 - La Clarita,201902,6958,0.521497513250242,4
2100802,21,Bogota Norte,Santa Barbara,0080 - Santa Barbara,201902,5075,0.504948393781571,3
2100812,21,Bogota Norte,Chapinero,0081 - Siete de Agosto,201902,9692,0.725511631837012,4
2100822,21,Bogota Norte,Occidental,0082 - Avenida Calle 68,201902,11251,0.83853072671735,4
2100832,21,Bogota Norte,Occidental,0083 - Avenida Ciudad de Quito,201902,6584,0.652455264450317,3
2100842,21,Bogota Norte,Santa Barbara,0084 - Avenida Pepe Sierra,201902,5402,0.536262215236618,3
2100852,21,Bogota Norte,Autopista Nororiental,0085 - Centro Comercial Santa Fe,201902,11681,0.72855524325755,4
2100862,21,Bogota Norte,Noroccidente,0086 - Centro Comercial Bulevar Niza,201902,10655,0.796777665329452,4
2100872,21,Costa,Barranquilla Centro,0087 - Calle 72,201902,5355,0.830317778111405,2
2100882,21,Costa,Magdalena - Guajira,0088 - Centro Comercial Viva Wajira,201902,4694,0.608515143837471,2
2100892,21,Bogota Sur,Autopista Sur,0089 - Autopista del Sur,201902,6616,0.656289865059477,3
2100912,21,Costa,Cesar,0091 - Loperena - Valledupar,201902,8314,0.642711081144675,4
2100922,21,Bogota Sur,Occidente,0092 - Fontibon,201902,10083,0.750232514996254,4
2100932,21,Central,Sabana,0093 - Funza,201902,9637,0.949880359493258,3
2100942,21,Central,Cundinamarca,0094 - Mosquera,201902,10404,0.769727784441664,4
2100952,21,Bogota Sur,Teusaquillo,0095 - Las Americas,201902,6664,0.662174563156711,3
2100962,21,Costa,Barranquilla Norte,0096 - Calle 82,201902,4862,0.750912694419286,2
2100972,21,Costa,Bolivar - San Andres/Prov.,0097 - Centro Comercial Mall Plaza,201902,5292,0.686747711205852,2
2100982,21,Costa,Barranquilla Centro,0098 - Centro Civico Barranquilla,201902,6336,0.986005852486118,2
2100992,21,Central,Meta,0099 - Ariari Granada,201902,6173,0.923012150860181,2
2101022,21,Bogota Sur,Zona Industrial,0102 - Avenida Primera,201902,6561,0.655510430262311,3
2101032,21,Bogota Sur,Zona Industrial,0103 - Ciudad Montes,201902,8284,0.822623660585155,3
2101042,21,Antioquia,Municipios Antioquia,0104 - Abejorral,201902,7771,0.934213707451725,2
2101052,21,Occidente,Cali Aeropuerto,0105 - Versalles,201902,5068,0.789110660342137,2
2101062,21,Bogota Sur,Teusaquillo,0106 - Parque Nacional,201902,5863,0.576072285114377,3
2101072,21,Bogota Sur,Centro Oriental,0107 - Gran San Victorino,201902,4648,0.701520660920865,2
2101082,21,Central,Meta,0108 - Acacias,201902,7185,1.06676168651097,2
2101092,21,Occidente,Cali Norte,0109 - INEM Cali,201902,4540,0.707943689700872,2
2101102,21,Occidente,Cali Aeropuerto,0110 - Pubenza Florida,201902,4842,0.754135229440327,2
2101112,21,Occidente,Cali Sur,0111 - Santander de Quilichao,201902,9049,0.780124492812358,3
2101122,21,Bogota Sur,Calle 26,0112 - Terminal de Transporte,201902,6086,0.605864253115369,3
2101132,21,Occidente,Valle del Cauca,0113 - Buga Plaza,201902,5208,0.826359046235623,2
2101142,21,Antioquia,Sur Valle Aburra,0114 - Central Abastos,201902,14021,0.705946157775244,5
2101152,21,Bogota Norte,Carrera Septima,0115 - Avenida 15 Calle 106,201902,4331,0.640886677458834,2
2101162,21,Oriente,Magdalena Medio,0116 - Aguachica,201902,7453,0.647649599694252,3
2101182,21,Antioquia,Medellin Centro,0118 - Avenida Colombia,201902,5580,0.555065019105964,3
2101202,21,Oriente,Casanare y Bucaramanga,0120 - Aguazul,201902,7242,0.752256924001503,3
2101212,21,Occidente,Narino - Cauca,0121 - Pasto Plaza,201902,9436,0.740718147257251,4
2101222,21,Bogota Sur,Teusaquillo,0122 - Centro Internacional,201902,6988,0.68518282479369,3
2101232,21,Bogota Sur,Autopista Sur,0123 - Unisur,201902,10012,0.817849163570936,3
2101242,21,Central,Cundinamarca,0124 - Anolaima,201902,2542,0.763455358324354,1
2101252,21,Costa,Barranquilla Norte,0125 - Edificio Banco de Bogota Barranquilla,201902,6205,0.649703628387045,3
2101262,21,Occidente,Cali Norte,0126 - El Tren Cali,201902,2398,0.375175830926722,2
2101272,21,Bogota Norte,Autopista Nororiental,0127 - San Cristobal,201902,8762,0.870987988789295,3
2101282,21,Antioquia,Municipios Antioquia y Choco,0128 - Apartado,201902,5934,0.485947278758633,3
2101292,21,Bogota Sur,Autopista Sur,0129 - Venecia Central,201902,8331,0.686076865372612,3
2101302,21,Bogota Sur,Zona Industrial,0130 - Trinidad Galan,201902,9824,0.730187212327608,4
2101312,21,Bogota Norte,Santa Barbara,0131 - Centro Comercial Palatino,201902,9415,0.785872531554242,3
2101322,21,Bogota Sur,Occidente,0132 - Kennedy Caravana,201902,8871,0.876378075870555,3
2101332,21,Antioquia,Medellin El Poblado,0133 - San Fernando Plaza,201902,6018,0.879491251792188,2
2101342,21,Occidente,Cali Norte,0134 - Oficina Centro Comercial La Estacion Cali,201902,5763,0.600784485382191,3
2101352,21,Bogota Sur,Sur Oriente,0135 - La Victoria Sur Oriente,201902,7827,0.767056343059467,3
2101372,21,Oriente,Norte de Santander y Arauca,0137 - Arauca,201902,9503,0.827407182415321,3
2101382,21,Antioquia,Quindio,0138 - Armenia,201902,6500,0.5035573796185,4
2101392,21,Bogota Sur,Occidente,0139 - Patio Bonito,201902,5543,0.820212511499049,2
2101402,21,Central,Tolima,0140 - Lerida,201902,6422,0.634898763087583,3
2101412,21,Antioquia,Risaralda,0141 - Banco de Bogota Pinares,201902,3696,0.587529030942526,2
2101422,21,Occidente,Cali Sur,0142 - Jardin Plaza,201902,8898,0.695803959873653,4
2101432,21,Bogota Sur,Autopista Sur,0143 - Bosa,201902,8739,0.862131738984809,3
2101442,21,Antioquia,Medellin Occidental,0144 - Carrera Setenta,201902,6622,0.647447447447448,3
2101462,21,Occidente,Cali Centro,0146 - Parque Versalles Cali,201902,6359,0.491852116150179,4
2101482,21,Costa,No hay informacion,0148 - Cerromatoso,201902,622,0.191985025640415,1
2101492,21,Oriente,Boyaca y Norte de Cundinamarca,0149 - Villapinzon,201902,4359,0.653567522089558,2
2101502,21,Bogota Norte,Noroccidente,0150 - Rincon Suba,201902,7819,0.770122222125648,3
2101512,21,Costa,Barranquilla Centro,0151 - Centro Nelmar,201902,7025,0.604533367093675,3
2101532,21,Antioquia,Medellin Centro,0153 - Avenida de Greiff,201902,4932,0.732888381106644,2
2101542,21,Antioquia,Sur Valle Aburra,0154 - San Antonio de Prado,201902,5777,0.708115660367879,2
2101552,21,Antioquia,Municipios Antioquia,0155 - Oriente - Rio negro,201902,5016,0.492504860891303,3
2101562,21,Antioquia,Sur Valle Aburra,0156 - Plaza Arrayanes,201902,3023,0.446888878891224,2
2101572,21,Oriente,Bucaramanga,0157 - Sotomayor,201902,8203,0.644222525520234,4
2101582,21,Occidente,Cali Norte,0158 - Centro Comercial del Norte,201902,4861,0.754118489301837,2
2101592,21,Occidente,Cali Norte,0159 - Centro Empresa,201902,6002,0.621150435518242,3
2101602,21,Bogota Sur,Autopista Sur,0160 - Avenida Boyaca,201902,5741,0.571758985071748,3
2101612,21,Bogota Sur,Zona Industrial,0161 - Ciudad Tunal,201902,13893,0.68697900639181,5
2101622,21,Oriente,Bucaramanga,0162 - Avenida Libertadores,201902,7965,0.842938951418276,3
2101642,21,Occidente,Cali Norte,0164 - Centro Comercial Calima,201902,11955,0.925806130444313,4
2101652,21,Bogota Sur,Calle 26,0165 - Autopista El Dorado,201902,8900,0.735400476204535,3
2101662,21,Occidente,Cali Centro,0166 - Avenida Uribe,201902,5973,0.932793004582374,2
2101674,21,Antioquia,No hay informacion,0167 - Oficina de Recaudos y Pagos Bello,201902,7869,0.482279436999785,4
2101682,21,Oriente,Magdalena Medio,0168 - Barrancabermeja,201902,7761,0.505668007058199,4
2101702,21,Costa,Barranquilla Sur,0170 - Barranquilla,201902,7423,0.645617160317905,3
2101712,21,Bogota Sur,Sur Oriente,0171 - Carrera 19 Avenida Primera de Mayo,201902,7162,0.712690581021935,3
2101722,21,Antioquia,Medellin Occidental,0172 - Punto Clave,201902,7426,0.71496875855294,3
2101732,21,Costa,Barranquilla Centro,0173 - Boulevard 54,201902,7082,0.609386143752522,3
2101742,21,Bogota Sur,Sur Oriente,0174 - Santa Lucia,201902,6497,0.645698102892233,3
2101752,21,Occidente,Narino - Cauca,0175 - Las Lunas,201902,5786,0.615676420290783,3
2101782,21,Antioquia,Noroccidente Valle Aburra,0178 - Bello,201902,8772,0.853923289378714,3
2101792,21,Central,Cundinamarca,"0179 - Centro Comercial CasaBlanca
",201902,3763,0.47070235265929,2
2101802,21,Occidente,Cali Centro,0180 - Cali Centro,201902,9324,0.724811450758496,4
2101812,21,Occidente,Cali Sur,0181 - Puerto Tejada,201902,7843,0.674734069861991,3
2101822,21,Costa,Bolivar - San Andres/Prov.,0182 - Bocagrande,201902,5653,0.492462242636737,3
